,0,1,2,3,4,5,6
8816,8.5,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8817,17.0,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8818,-17.0,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8819,-8.5,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8820,8.5,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8821,17.0,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8822,-17.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8823,-8.5,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8824,0.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8825,8.5,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8826,17.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8827,-17.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8828,-8.5,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8829,0.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8830,8.5,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8831,17.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,1.5
8832,-17.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8833,-8.5,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8834,0.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8835,8.5,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8836,17.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8837,-17.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8838,-8.5,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8839,0.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8840,8.5,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8841,17.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8842,-17.0,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8843,-8.5,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8844,8.5,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8845,17.0,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8846,-17.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8847,-8.5,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8848,0.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8849,8.5,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8850,17.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8851,-17.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8852,-8.5,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8853,0.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8854,8.5,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8855,17.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,1.5
8856,-17.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8857,-8.5,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8858,0.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8859,8.5,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8860,17.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8861,-17.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8862,-8.5,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8863,0.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8864,8.5,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8865,17.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8866,-17.0,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8867,-8.5,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8868,8.5,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8869,17.0,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8870,-17.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8871,-8.5,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8872,0.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8873,8.5,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8874,17.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8875,-17.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8876,-8.5,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8877,0.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8878,8.5,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8879,17.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,1.5
8880,-17.0,-17.0,1.0,0.0,600.0,130.0,22.0
8881,-8.5,-17.0,1.0,0.0,600.0,130.0,22.0
8882,0.0,-17.0,1.0,0.0,600.0,130.0,22.0
8883,8.5,-17.0,1.0,0.0,600.0,130.0,22.0
8884,17.0,-17.0,1.0,0.0,600.0,130.0,22.0
8885,-17.0,-8.5,1.0,0.0,600.0,130.0,22.0
8886,-8.5,-8.5,1.0,0.0,600.0,130.0,22.0
8887,0.0,-8.5,1.0,0.0,600.0,130.0,22.0
8888,8.5,-8.5,1.0,0.0,600.0,130.0,22.0
8889,17.0,-8.5,1.0,0.0,600.0,130.0,22.0
8890,-17.0,0.0,1.0,0.0,600.0,130.0,22.0
8891,-8.5,0.0,1.0,0.0,600.0,130.0,22.0
8892,8.5,0.0,1.0,0.0,600.0,130.0,22.0
8893,17.0,0.0,1.0,0.0,600.0,130.0,22.0
8894,-17.0,8.5,1.0,0.0,600.0,130.0,22.0
8895,-8.5,8.5,1.0,0.0,600.0,130.0,22.0
8896,0.0,8.5,1.0,0.0,600.0,130.0,22.0
8897,8.5,8.5,1.0,0.0,600.0,130.0,22.0
8898,17.0,8.5,1.0,0.0,600.0,130.0,22.0
8899,-17.0,17.0,1.0,0.0,600.0,130.0,22.0
8900,-8.5,17.0,1.0,0.0,600.0,130.0,22.0
8901,0.0,17.0,1.0,0.0,600.0,130.0,22.0
8902,8.5,17.0,1.0,0.0,600.0,130.0,22.0
8903,17.0,17.0,1.0,0.0,600.0,130.0,22.0
8904,-17.0,-17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8905,-8.5,-17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8906,0.0,-17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8907,8.5,-17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8908,17.0,-17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8909,-17.0,-8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8910,-8.5,-8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8911,0.0,-8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8912,8.5,-8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8913,17.0,-8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8914,-17.0,0.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8915,-8.5,0.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8916,8.5,0.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8917,17.0,0.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8918,-17.0,8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8919,-8.5,8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8920,0.0,8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8921,8.5,8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8922,17.0,8.5,6.123233995736766e-17,1.0,600.0,130.0,22.0
8923,-17.0,17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8924,-8.5,17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8925,0.0,17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8926,8.5,17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8927,17.0,17.0,6.123233995736766e-17,1.0,600.0,130.0,22.0
8928,-17.0,-17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8929,-8.5,-17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8930,0.0,-17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8931,8.5,-17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8932,17.0,-17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8933,-17.0,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8934,-8.5,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8935,0.0,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8936,8.5,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8937,17.0,-8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8938,-17.0,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8939,-8.5,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8940,8.5,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8941,17.0,0.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8942,-17.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8943,-8.5,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8944,0.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8945,8.5,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8946,17.0,8.5,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8947,-17.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8948,-8.5,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8949,0.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8950,8.5,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8951,17.0,17.0,-1.0,1.2246467991473532e-16,600.0,130.0,22.0
8952,-17.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8953,-8.5,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8954,0.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8955,8.5,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8956,17.0,-17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8957,-17.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8958,-8.5,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8959,0.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8960,8.5,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8961,17.0,-8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8962,-17.0,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8963,-8.5,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8964,8.5,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8965,17.0,0.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8966,-17.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8967,-8.5,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8968,0.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8969,8.5,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8970,17.0,8.5,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8971,-17.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8972,-8.5,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8973,0.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8974,8.5,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8975,17.0,17.0,-1.8369701987210297e-16,-1.0,600.0,130.0,22.0
8976,-17.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8977,-8.5,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8978,0.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8979,8.5,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8980,17.0,-17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8981,-17.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8982,-8.5,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8983,0.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8984,8.5,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8985,17.0,-8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8986,-17.0,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8987,-8.5,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8988,8.5,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8989,17.0,0.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8990,-17.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8991,-8.5,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8992,0.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8993,8.5,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8994,17.0,8.5,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8995,-17.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8996,-8.5,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8997,0.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8998,8.5,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
8999,17.0,17.0,1.0,-2.4492935982947064e-16,600.0,130.0,22.0
9000,-17.0,-17.0,1.0,0.0,900.0,-110.0,-60.0
9001,-8.5,-17.0,1.0,0.0,900.0,-110.0,-60.0
9002,0.0,-17.0,1.0,0.0,900.0,-110.0,-60.0
9003,8.5,-17.0,1.0,0.0,900.0,-110.0,-60.0
9004,17.0,-17.0,1.0,0.0,900.0,-110.0,-60.0
9005,-17.0,-8.5,1.0,0.0,900.0,-110.0,-60.0
9006,-8.5,-8.5,1.0,0.0,900.0,-110.0,-60.0
9007,0.0,-8.5,1.0,0.0,900.0,-110.0,-60.0
9008,8.5,-8.5,1.0,0.0,900.0,-110.0,-60.0
9009,17.0,-8.5,1.0,0.0,900.0,-110.0,-60.0
9010,-17.0,0.0,1.0,0.0,900.0,-110.0,-60.0
9011,-8.5,0.0,1.0,0.0,900.0,-110.0,-60.0
9012,8.5,0.0,1.0,0.0,900.0,-110.0,-60.0
9013,17.0,0.0,1.0,0.0,900.0,-110.0,-60.0
9014,-17.0,8.5,1.0,0.0,900.0,-110.0,-60.0
9015,-8.5,8.5,1.0,0.0,900.0,-110.0,-60.0
9016,0.0,8.5,1.0,0.0,900.0,-110.0,-60.0
9017,8.5,8.5,1.0,0.0,900.0,-110.0,-60.0
9018,17.0,8.5,1.0,0.0,900.0,-110.0,-60.0
9019,-17.0,17.0,1.0,0.0,900.0,-110.0,-60.0
9020,-8.5,17.0,1.0,0.0,900.0,-110.0,-60.0
9021,0.0,17.0,1.0,0.0,900.0,-110.0,-60.0
9022,8.5,17.0,1.0,0.0,900.0,-110.0,-60.0
9023,17.0,17.0,1.0,0.0,900.0,-110.0,-60.0
9024,-17.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9025,-8.5,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9026,0.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9027,8.5,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9028,17.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9029,-17.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9030,-8.5,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9031,0.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9032,8.5,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9033,17.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9034,-17.0,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9035,-8.5,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9036,8.5,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9037,17.0,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9038,-17.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9039,-8.5,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9040,0.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9041,8.5,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9042,17.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9043,-17.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9044,-8.5,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9045,0.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9046,8.5,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9047,17.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-60.0
9048,-17.0,-17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9049,-8.5,-17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9050,0.0,-17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9051,8.5,-17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9052,17.0,-17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9053,-17.0,-8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9054,-8.5,-8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9055,0.0,-8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9056,8.5,-8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9057,17.0,-8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9058,-17.0,0.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9059,-8.5,0.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9060,8.5,0.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9061,17.0,0.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9062,-17.0,8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9063,-8.5,8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9064,0.0,8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9065,8.5,8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9066,17.0,8.5,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9067,-17.0,17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9068,-8.5,17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9069,0.0,17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9070,8.5,17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9071,17.0,17.0,-1.0,1.2246467991473532e-16,900.0,-110.0,-60.0
9072,-17.0,-17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9073,-8.5,-17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9074,0.0,-17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9075,8.5,-17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9076,17.0,-17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9077,-17.0,-8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9078,-8.5,-8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9079,0.0,-8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9080,8.5,-8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9081,17.0,-8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9082,-17.0,0.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9083,-8.5,0.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9084,8.5,0.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9085,17.0,0.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9086,-17.0,8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9087,-8.5,8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9088,0.0,8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9089,8.5,8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9090,17.0,8.5,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9091,-17.0,17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9092,-8.5,17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9093,0.0,17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9094,8.5,17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9095,17.0,17.0,-1.8369701987210297e-16,-1.0,900.0,-110.0,-60.0
9096,-17.0,-17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9097,-8.5,-17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9098,0.0,-17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9099,8.5,-17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9100,17.0,-17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9101,-17.0,-8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9102,-8.5,-8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9103,0.0,-8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9104,8.5,-8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9105,17.0,-8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9106,-17.0,0.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9107,-8.5,0.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9108,8.5,0.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9109,17.0,0.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9110,-17.0,8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9111,-8.5,8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9112,0.0,8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9113,8.5,8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9114,17.0,8.5,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9115,-17.0,17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9116,-8.5,17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9117,0.0,17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9118,8.5,17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9119,17.0,17.0,1.0,-2.4492935982947064e-16,900.0,-110.0,-60.0
9120,-17.0,-17.0,1.0,0.0,900.0,-110.0,-39.5
9121,-8.5,-17.0,1.0,0.0,900.0,-110.0,-39.5
9122,0.0,-17.0,1.0,0.0,900.0,-110.0,-39.5
9123,8.5,-17.0,1.0,0.0,900.0,-110.0,-39.5
9124,17.0,-17.0,1.0,0.0,900.0,-110.0,-39.5
9125,-17.0,-8.5,1.0,0.0,900.0,-110.0,-39.5
9126,-8.5,-8.5,1.0,0.0,900.0,-110.0,-39.5
9127,0.0,-8.5,1.0,0.0,900.0,-110.0,-39.5
9128,8.5,-8.5,1.0,0.0,900.0,-110.0,-39.5
9129,17.0,-8.5,1.0,0.0,900.0,-110.0,-39.5
9130,-17.0,0.0,1.0,0.0,900.0,-110.0,-39.5
9131,-8.5,0.0,1.0,0.0,900.0,-110.0,-39.5
9132,8.5,0.0,1.0,0.0,900.0,-110.0,-39.5
9133,17.0,0.0,1.0,0.0,900.0,-110.0,-39.5
9134,-17.0,8.5,1.0,0.0,900.0,-110.0,-39.5
9135,-8.5,8.5,1.0,0.0,900.0,-110.0,-39.5
9136,0.0,8.5,1.0,0.0,900.0,-110.0,-39.5
9137,8.5,8.5,1.0,0.0,900.0,-110.0,-39.5
9138,17.0,8.5,1.0,0.0,900.0,-110.0,-39.5
9139,-17.0,17.0,1.0,0.0,900.0,-110.0,-39.5
9140,-8.5,17.0,1.0,0.0,900.0,-110.0,-39.5
9141,0.0,17.0,1.0,0.0,900.0,-110.0,-39.5
9142,8.5,17.0,1.0,0.0,900.0,-110.0,-39.5
9143,17.0,17.0,1.0,0.0,900.0,-110.0,-39.5
9144,-17.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9145,-8.5,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9146,0.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9147,8.5,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9148,17.0,-17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9149,-17.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9150,-8.5,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9151,0.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9152,8.5,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9153,17.0,-8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9154,-17.0,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9155,-8.5,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9156,8.5,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9157,17.0,0.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9158,-17.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9159,-8.5,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9160,0.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9161,8.5,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9162,17.0,8.5,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9163,-17.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9164,-8.5,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9165,0.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9166,8.5,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
9167,17.0,17.0,6.123233995736766e-17,1.0,900.0,-110.0,-39.5
